,requests,requests_duration_mean,num_pods,pod_cpu_limit,node_cores,node_mem,pod_mem_limit,pod_util_cpu_avg,pod_util_mem_avg,total_cpu_util,total_mem_util
991,35671.0,718.8297623931772,2,0.1,4.0,15.674213409423828,0.09765625,0.07850000000000001,0.051015853881835944,0.15700000000000003,0.10203170776367189
992,35679.0,1.2827908867681204,1,1.0,4.0,15.674213409423828,0.48828125,0.169,0.060520172119140625,0.169,0.060520172119140625
993,35695.0,663.5285954015324,1,0.2,4.0,15.674213409423828,0.1953125,0.199,0.05735015869140625,0.199,0.05735015869140625
994,35725.0,1.182904362323305,1,1.0,2.0,3.8617095947265625,0.48828125,0.192,0.0576324462890625,0.192,0.0576324462890625
995,35763.0,3.5105065265497974,1,1.0,4.0,15.674213409423828,1.953125,0.218,0.05504608154296875,0.218,0.05504608154296875
996,35793.0,1.9206719215489079,2,1.0,4.0,15.674213409423828,0.48828125,0.111,0.05381965637207031,0.222,0.10763931274414062
997,35849.0,1.6444084931797416,3,0.5,4.0,15.674213409423828,0.48828125,0.06533333333333334,0.04129536946614583,0.196,0.12388610839843749
998,35875.0,722.3504380495383,2,0.1,4.0,15.674213409423828,0.09765625,0.0795,0.05160331726074219,0.159,0.10320663452148438
999,35921.0,710.0549492032847,2,0.1,4.0,15.674213409423828,0.09765625,0.08100000000000002,0.054128646850585944,0.16200000000000003,0.10825729370117189
1000,35967.0,8.497320166263508,3,0.1,4.0,15.674213409423828,0.09765625,0.08266666666666667,0.050445556640625,0.248,0.151336669921875
1001,36011.0,505.50514590889037,2,0.1,4.0,15.674213409423828,0.09765625,0.09350000000000001,0.05688285827636719,0.18700000000000003,0.11376571655273438
1002,36046.0,1.8234272967042153,1,2.0,4.0,15.674213409423828,7.8125,0.188,0.05373382568359375,0.188,0.05373382568359375
1003,36108.0,1.119753889498174,1,1.0,4.0,15.674213409423828,0.9765625,0.151,0.054851531982421875,0.151,0.054851531982421875
1004,36138.0,1.6531018481376927,3,0.5,4.0,15.674213409423828,0.48828125,0.07633333333333332,0.050998687744140625,0.22899999999999998,0.15299606323242188
1005,36154.0,1.824009715550156,3,1.0,4.0,15.674213409423828,0.48828125,0.06533333333333334,0.03984578450520833,0.196,0.11953735351562499
1006,36213.0,688.7215428963673,2,0.1,4.0,15.674213409423828,0.09765625,0.08750000000000001,0.05891609191894531,0.17500000000000002,0.11783218383789062
1007,36250.0,1.3770111343448224,1,1.0,4.0,15.674213409423828,0.48828125,0.188,0.060642242431640625,0.188,0.060642242431640625
